1,2016-01-22-46,2.0
1,2016-01-22-58,3.0
1,2016-01-22-70,3.0
1,2016-01-22-82,3.0
1,2016-01-22-94,3.0
1,2016-01-22-106,4.0
1,2016-01-22-118,5.0
1,2016-01-22-130,6.0
1,2016-01-22-142,7.0
1,2016-01-24-58,3.0
1,2016-01-24-70,3.0
1,2016-01-24-82,3.0
1,2016-01-24-94,3.0
1,2016-01-24-106,4.0
1,2016-01-24-118,5.0
1,2016-01-24-130,6.0
1,2016-01-24-142,7.0
1,2016-01-26-46,2.0
1,2016-01-26-58,3.0
1,2016-01-26-70,3.0
1,2016-01-26-82,3.0
1,2016-01-26-94,3.0
1,2016-01-26-106,4.0
1,2016-01-26-118,5.0
1,2016-01-26-130,6.0
1,2016-01-26-142,7.0
1,2016-01-28-58,3.0
1,2016-01-28-70,3.0
1,2016-01-28-82,3.0
1,2016-01-28-94,3.0
1,2016-01-28-106,4.0
1,2016-01-28-118,5.0
1,2016-01-28-130,6.0
1,2016-01-28-142,7.0
1,2016-01-30-46,2.0
1,2016-01-30-58,3.0
1,2016-01-30-70,3.0
1,2016-01-30-82,3.0
1,2016-01-30-94,3.0
1,2016-01-30-106,4.0
1,2016-01-30-118,5.0
1,2016-01-30-130,6.0
1,2016-01-30-142,7.0
2,2016-01-22-46,1.0
2,2016-01-22-58,1.0
2,2016-01-22-70,1.0
2,2016-01-22-82,1.0
2,2016-01-22-94,1.0
2,2016-01-22-106,1.0
2,2016-01-22-118,1.0
2,2016-01-22-130,1.0
2,2016-01-22-142,1.0
2,2016-01-24-58,1.0
2,2016-01-24-70,1.0
2,2016-01-24-82,1.0
2,2016-01-24-94,1.0
2,2016-01-24-106,1.0
2,2016-01-24-118,1.0
2,2016-01-24-130,1.0
2,2016-01-24-142,1.0
2,2016-01-26-46,1.0
2,2016-01-26-58,1.0
2,2016-01-26-70,1.0
2,2016-01-26-82,1.0
2,2016-01-26-94,1.0
2,2016-01-26-106,1.0
2,2016-01-26-118,1.0
2,2016-01-26-130,1.0
2,2016-01-26-142,1.0
2,2016-01-28-58,1.0
2,2016-01-28-70,1.0
2,2016-01-28-82,1.0
2,2016-01-28-94,1.0
2,2016-01-28-106,1.0
2,2016-01-28-118,1.0
2,2016-01-28-130,1.0
2,2016-01-28-142,1.0
